"Gene","ModuleA","pA","p.adjA","coefA","AUCA","ModuleH","pH","p.adjH","coefH","AUCH","ARank","HRank","RankSum"
"RRAGD","M20",0.00109872645913439,0.0307822765728323,-3.44164288664117,0.768398268398268,"M20",0.525259190085924,0.818439798569258,-0.102803559184847,0.526837606837607,14409,5012.5,19421.5
"RHEBL1","M6",0.341454540499957,0.586709467721633,-1.31791611693255,0.557359307359307,"M6",0.00706747252586344,0.174327046379571,-1.08640038904274,0.622393162393162,5386.5,14034,19420.5
"CDK2AP1","unassigned",0.0213803932579869,0.13038435394801,-2.02405986523488,0.672077922077922,"unassigned",0.425028702721115,0.766907659642652,-0.0109121052332083,0.542222222222222,12316,7103.5,19419.5
"DNAJC19","M38",0.12129934787708,0.334667907122302,1.46096191911247,0.597402597402597,"M38",0.141494032565318,0.524497624684769,0.0780403342160406,0.574615384615385,8383,11033.5,19416.5
"GPKOW","M27",0.231032839417784,0.476079592716144,1.25542660340386,0.577922077922078,"M27",0.0529619186973031,0.361136668973969,0.202038418419283,0.591965811965812,7003.5,12410,19413.5
"TTPAL","unassigned",0.140365646604814,0.363931325366855,-1.5302436905354,0.591991341991342,"unassigned",0.0762792809279118,0.409337786733843,-0.339228066279843,0.578632478632479,8018,11390.5,19408.5
"MRPS36","M17",0.134205821948922,0.354389136209472,1.50881981094851,0.622835497835498,"M17",0.393383207840245,0.747965628149688,0.0180714108230629,0.56,9970,9435,19405
"NFKB1","unassigned",0.0363503237427909,0.173838322332125,-2.25902425185661,0.647186147186147,"unassigned",0.330528682702614,0.705305431780981,-0.0281405422051056,0.54974358974359,11276.5,8128,19404.5
"ZADH2","M22",0.0413904162826624,0.186541506507162,1.91306399082995,0.667748917748918,"M22",0.267599253221237,0.653830463514505,0.050838246815334,0.543247863247863,12151.5,7253,19404.5
"TMEM60","M17",0.155335541540878,0.383811729639978,1.41072640061331,0.635281385281385,"M17",0.0690358803279525,0.398750577755809,0.143085646109958,0.554700854700855,10643,8755.5,19398.5
"CENPI","unassigned",0.146201172609534,0.371742360810761,-2.30272857887441,0.587662337662338,"unassigned",0.0972699129131682,0.451036467588216,-0.252967058144235,0.582564102564103,7696.5,11698.5,19395
"LASP1","M32",0.042846627891069,0.189733842933171,1.87123317949323,0.680735930735931,"M32",0.339931728644804,0.712478942327929,0.0071427259591556,0.53965811965812,12620,6773.5,19393.5
"FLT4","M3",0.459506269749091,0.684450954551776,-1.58490132662267,0.54978354978355,"M3",0.00480829144464077,0.165480255190769,-0.538587355858482,0.643931623931624,4790,14602,19392
"NDUFS4","M19",0.347418265211511,0.592040072565051,1.37658309976337,0.562770562770563,"M19",0.0290091987638466,0.291087958262155,0.034438469408046,0.611452991452991,5820.5,13571,19391.5
"CFAP69","unassigned",0.398457938914174,0.637029207083967,-1.51326963917354,0.567099567099567,"unassigned",0.0390955717169831,0.326230671524054,-0.386963464848505,0.605128205128205,6137.5,13246,19383.5
"CYTL1","unassigned",0.00925300680246318,0.0812168214263077,-2.83324036255978,0.735930735930736,"unassigned",0.662351677637587,0.882192737419648,0.0877323367975884,0.52974358974359,13970,5405,19375
"PLGRKT","M19",0.244411060740744,0.490257978249598,0.795957540799608,0.588744588744589,"M19",0.0723156728937876,0.404021086201154,0.0312249761304478,0.581196581196581,7783.5,11591.5,19375
"ADRB2","M20",0.00154824677703926,0.035911008610779,-2.55312778832386,0.788961038961039,"M20",0.625988420760837,0.867900951290872,-0.323743531779178,0.525128205128205,14609,4764.5,19373.5
"GGH","M20",0.38897134664318,0.62982605634657,0.272159805580442,0.581168831168831,"M20",0.0433339573101346,0.336370589003856,0.0348344837072351,0.587521367521368,7263.5,12107,19370.5
"TYMSOS","M19",0.0238544391235837,0.138350469386006,2.1436152079893,0.673160173160173,"M19",0.57917658365214,0.847017704276039,-0.140007792530809,0.541452991452991,12355,7015,19370
"NEURL1","M20",0.0564550982107641,0.221386746386714,2.9674820981689,0.686147186147186,"M20",0.385679715579095,0.743656920688424,0.0360090750755979,0.538290598290598,12773.5,6596,19369.5
"C19orf66","unassigned",0.447822826715401,0.675498899366288,-0.765650867955123,0.562770562770563,"unassigned",0.0239178955644074,0.271830483797662,-0.111678206820035,0.611111111111111,5820.5,13548.5,19369
"SCGB2A1","M20",0.272467847208555,0.518132980708763,0.327402730606908,0.577922077922078,"M20",0.0494498853760504,0.352588663375003,0.103075677961626,0.591452991452991,7003.5,12361.5,19365
"BCL6B","M1",0.324237520468847,0.569559711741292,-2.05856223048962,0.548701298701299,"M1",0.0087501581593913,0.190702908088782,-0.378165387631276,0.647350427350427,4696,14668.5,19364.5
"KCNMB4","unassigned",0.491640077935602,0.709775749045349,-0.946802430164254,0.567099567099567,"unassigned",0.0136140525042293,0.223563654659009,1.29750925692124,0.604786324786325,6137.5,13224.5,19362
"SLC47A2","unassigned",0.273833098375708,0.519556188703439,1.25893455673479,0.588744588744589,"unassigned",0.165949043056984,0.549891007851125,5.16185561860935,0.581025641025641,7783.5,11577.5,19361
"TMTC3","unassigned",0.0317540117698298,0.161912622844789,-2.51000340212369,0.66017316017316,"unassigned",0.357708514311132,0.724937942928237,-0.170166297550584,0.544957264957265,11862,7497.5,19359.5
"TPH1","M18",0.152152044642384,0.380053916179142,0.892266297682658,0.615800865800866,"M18",0.0810032795591719,0.419217964603054,0.0836261400143446,0.562735042735043,9565.5,9793.5,19359
"SLC8B1","unassigned",0.111115300195533,0.318192834563889,2.03575106778721,0.619047619047619,"unassigned",0.147213208695044,0.531167248521421,0.0788572825915647,0.561196581196581,9758.5,9598.5,19357
"TRIM23","unassigned",0.0945703625259011,0.29339195900787,-1.94169590844871,0.624458874458874,"unassigned",0.166034883762679,0.549891007851125,-0.311410783040683,0.558803418803419,10082.5,9274,19356.5
"GAS2L3","unassigned",0.00578041244022653,0.0646657946460335,1.92913071122594,0.720779220779221,"unassigned",0.269943422900481,0.655677199572486,0.107405376253395,0.531794871794872,13662,5694,19356
"ZNF718","unassigned",0.128831717055872,0.346866497359092,1.6539304809009,0.600649350649351,"unassigned",0.211107139851695,0.602258046326271,-0.259576092725856,0.571965811965812,8583.5,10771.5,19355
"FGF12","unassigned",0.32459683451908,0.569946819619404,2.58502536154548,0.55952380952381,"unassigned",0.0255977479212469,0.280500090099346,-2.36540148327015,0.616581196581197,5561,13793.5,19354.5
"GSDMB","M24",0.0167152497641257,0.113276244523883,2.3065692294311,0.668831168831169,"M24",0.253208090747003,0.640774654117211,0.00927448414724038,0.542564102564103,12201.5,7152,19353.5
"ACACB","unassigned",0.0203463662817947,0.126393363051481,2.45644011744312,0.717532467532468,"unassigned",0.202162293519711,0.593149699660479,0.107556384423252,0.532307692307692,13587,5765.5,19352.5
"RPIA","M20",0.220622993385498,0.463617777282633,1.26091673265075,0.581168831168831,"M20",0.0325335339397291,0.302821314598497,0.127714286830795,0.587863247863248,7220.5,12129.5,19350
"A2M","M10",0.000430203784802529,0.0244967202063835,-3.70328461057176,0.808441558441559,"M10",0.86436156522947,0.959161382222679,-0.000522400914556414,0.523931623931624,14757,4590,19347
"SEC14L5","unassigned",0.0531195823433601,0.213992514678709,2.59480754926569,0.651515151515152,"unassigned",0.162636610157342,0.547294404552619,1.59275559939035,0.547521367521368,11502.5,7843,19345.5
"CCL22","M6",0.110380164529925,0.317213990969585,-0.915758571790283,0.666125541125541,"M6",0.583784218722484,0.849136330602245,0.0359141029074325,0.543247863247863,12088.5,7253,19341.5
"ARHGAP35","M38",0.0377816669208533,0.177393384775553,3.21673716454078,0.658008658008658,"M38",0.324296100160564,0.69872930689198,0.0544190628997008,0.545470085470085,11771.5,7566.5,19338
"CA14","unassigned",0.133202844204217,0.353253673324587,1.46244373719476,0.604978354978355,"unassigned",0.145740037532728,0.528855390850506,1.85411307449675,0.568974358974359,8906,10431.5,19337.5
"TAF6L","unassigned",0.00898961344323954,0.080166497472068,7.24075436802814,0.725108225108225,"unassigned",0.476008617586428,0.792500255525789,0.0707809424039039,0.531111111111111,13744.5,5593,19337.5
"ZNF32","unassigned",0.023452288003475,0.137039788827126,-1.66188559433045,0.659090909090909,"unassigned",0.377080215882284,0.737022845395965,0.0814221563907295,0.545128205128205,11816,7520.5,19336.5
"SALL1","M20",0.00275498628032883,0.0454702824798449,-2.66556715971295,0.748917748917749,"M20",0.422103990791387,0.764997861195784,-0.110604428068315,0.528034188034188,14163,5172.5,19335.5
"SNHG18","M3",0.0639483230671743,0.236390875093674,0.727419127718759,0.645021645021645,"M3",0.27314950834763,0.659491756613405,0.0538729645662569,0.55008547008547,11167.5,8165.5,19333
"SENP2","unassigned",0.391792005426435,0.631941462310049,1.16175113608941,0.574675324675325,"unassigned",0.0550190785576032,0.365715051588774,-0.0992362103723678,0.594700854700855,6745.5,12587,19332.5
"PRICKLE1","unassigned",0.0295306900302323,0.155191521378391,-3.12848572299966,0.683982683982684,"unassigned",0.88325525264285,0.965127011372789,-0.0403616884259331,0.538632478632479,12694.5,6635.5,19330
"SLC30A3","unassigned",0.181435156529415,0.417251150314614,1.58328314672418,0.585497835497836,"unassigned",0.328425758689629,0.702954942675371,-3.24847838608163,0.583589743589744,7558.5,11770,19328.5
"IL12B","unassigned",0.0961734083619242,0.29614556384587,-2.62298280686711,0.641774891774892,"unassigned",0.481612910302686,0.794830409214614,-1.24468965725469,0.551452991452991,10992,8336,19328
"PCDHGA10","unassigned",0.0318468028867276,0.162108209792156,2.18609181287123,0.616341991341991,"unassigned",0.27720011665934,0.662452178008829,-0.602584463960785,0.562222222222222,9603,9725,19328
"SOSTDC1","M20",0.401600167817256,0.639932027109474,0.253175625132318,0.568181818181818,"M20",0.00503683763395775,0.166713687432919,0.0989639533761085,0.602735042735043,6235.5,13092,19327.5
"MAP1LC3B2","unassigned",0.438249573065512,0.668272179810706,0.898609874559403,0.569264069264069,"unassigned",0.0221558005942764,0.261695112079266,-0.645684893696314,0.601709401709402,6312,13013.5,19325.5
"DCTN1","M35",0.633924602689197,0.807111812504802,0.744638376501225,0.562770562770563,"M35",0.0746749840964644,0.406160135084659,0.0452281222656865,0.61008547008547,5820.5,13503,19323.5
"CCDC50","unassigned",0.00730992322939278,0.0724679282263381,-2.87295183843578,0.71969696969697,"unassigned",0.772867931356894,0.927279024965313,-0.0120445428119373,0.531794871794872,13628,5694,19322
"FZD10","M20",0.00150910831687709,0.0355873533975408,-4.52021310889289,0.783549783549784,"M20",0.989713752040619,0.996453758297067,-0.0058691719308963,0.525128205128205,14557,4764.5,19321.5
"MTBP","unassigned",0.0170577198522932,0.114219189253606,9.86563309201192,0.665584415584416,"unassigned",0.393037131680183,0.747929684031093,-0.257984428985133,0.543247863247863,12068,7253,19321
"TMEM258","M38",0.0157165181703187,0.109576735062475,-3.31533851081231,0.672077922077922,"M38",0.774970096427623,0.927811740764143,-0.00287769344872256,0.541367521367521,12316,7004,19320
"FPGT","unassigned",0.110794911123765,0.317777745635612,1.48725356225879,0.613636363636364,"unassigned",0.186181313771625,0.57553682309842,0.117591824695509,0.563589743589744,9438.5,9879.5,19318
"TATDN3","unassigned",0.229389374288351,0.473929275028645,-1.37026854488521,0.613636363636364,"unassigned",0.11512725459615,0.484227743904763,0.257245021550111,0.563589743589744,9438.5,9879.5,19318
"BTN2A2","M6",0.123545165099322,0.339016382038947,-2.36699607327295,0.62987012987013,"M6",0.271141529864792,0.657518089572363,-0.0566159809421499,0.556068376068376,10383,8933,19316
"C1orf61","unassigned",0.204865890178985,0.444833423309259,1.81440208208999,0.590909090909091,"unassigned",0.224333662156033,0.616370373286383,-0.861358456057708,0.578461538461538,7943.5,11370.5,19314
"TBC1D13","M33",0.180143231086679,0.415669022463164,1.12976546946318,0.590909090909091,"M33",0.118496510125826,0.490486779826058,0.187819192255934,0.578461538461538,7943.5,11370.5,19314
"GLRX","unassigned",0.846554071769121,0.92800482899427,-0.143153176329013,0.543290043290043,"unassigned",0.000745053708793573,0.120872623709982,-0.0198265846194879,0.707350427350427,4262,15051,19313
"GNPTAB","unassigned",0.0480845253539578,0.202333199382665,2.25872241719132,0.636363636363636,"unassigned",0.162026631075054,0.546302794128844,0.0347722832830063,0.553504273504273,10719,8594,19313
"IFT20","unassigned",0.0837498655456334,0.275816442547013,-1.43241880826197,0.681818181818182,"unassigned",0.326037822760836,0.700019286522762,-0.0481178553490693,0.538974358974359,12641,6671,19312
"LRRC43","unassigned",0.0274134204128331,0.149343411652394,3.57137118577736,0.663419913419913,"unassigned",0.179782796935871,0.567162602650568,2.04959054016683,0.543846153846154,11982,7329,19311
"DYNC2H1","M2",0.013566289251977,0.100938582613219,-5.89386915148058,0.696969696969697,"M2",0.437150884970772,0.772613453901819,-0.24204161719897,0.535384615384615,13094,6216,19310
"TRPC1","unassigned",0.0489833535897749,0.204582891294097,-2.55319136611856,0.645021645021645,"unassigned",0.369493191045577,0.732772903460739,-0.396925166826036,0.54982905982906,11167.5,8140.5,19308
"LSM2","M38",0.225864859735495,0.47011094068805,-0.694571823208762,0.601731601731602,"M38",0.0681457580345523,0.397082118615934,0.0644189000891301,0.571111111111111,8627,10680,19307
"ITPKC","unassigned",0.305478748299671,0.551423819002809,-0.747565716285273,0.561688311688312,"unassigned",0.0453305675346816,0.341676402980091,-0.127760989184905,0.611623931623932,5724.5,13582,19306.5
"CAMK2D","unassigned",0.0101066009574899,0.0855359854118041,2.73113574947628,0.70021645021645,"unassigned",0.421025001300203,0.76444627449257,0.0210101458400642,0.534700854700855,13184.5,6119,19303.5
"SEC63","unassigned",0.134372809203183,0.35462246912028,-1.62597778383197,0.641774891774892,"unassigned",0.43920839591344,0.773595588505549,-0.0139345896659634,0.551282051282051,10992,8310,19302
"DOK5","M20",0.0293629610027521,0.154516565276777,-2.22246001731857,0.665584415584416,"M20",0.288157512437583,0.671756181950413,-0.906788450713294,0.543076923076923,12068,7231.5,19299.5
"NOC3L","unassigned",0.0403443452571217,0.184041823245147,-1.36346293142037,0.633116883116883,"unassigned",0.354857445750582,0.723956525421007,-0.0995810637065596,0.554871794871795,10525,8774.5,19299.5
"TSPAN15","M20",0.426615109951357,0.659635845352599,0.54897797396875,0.572510822510823,"M20",0.0509102061118809,0.357071091327155,0.0244716609632557,0.597094017094017,6564,12735.5,19299.5
"MRPL55","unassigned",0.359357728303254,0.602839115025452,-1.42613639147247,0.562770562770563,"unassigned",0.0315807382699203,0.300752847122835,0.0943378836964728,0.609401709401709,5820.5,13477,19297.5
"NMNAT2","unassigned",0.563798988644627,0.760678872224339,-1.19363101474641,0.568181818181818,"unassigned",0.0272840596621514,0.284819068060454,-2.30945663379882,0.602905982905983,6190,13107.5,19297.5
"PBX1","unassigned",0.280371306764408,0.525746338113659,0.565127126717632,0.617965367965368,"unassigned",0.1118113146127,0.478217100420423,0.0889234245283432,0.561196581196581,9698.5,9598.5,19297
"HSPB1","unassigned",0.344634575686493,0.590341163219315,-0.349854875981897,0.561688311688312,"unassigned",0.0150730545533569,0.232315247125761,0.0137251976507215,0.611452991452991,5724.5,13571,19295.5
"BTAF1","unassigned",0.0383246204282771,0.179011439021177,-1.80245182349283,0.658008658008658,"unassigned",0.337051644734626,0.710862006123179,-0.0421685291106356,0.545128205128205,11771.5,7520.5,19292
"RPS4Y1","unassigned",0.092293950980931,0.289412191981472,-0.167343043307871,0.586580086580087,"unassigned",0.106873015704192,0.468684238668829,-0.00387012366566039,0.582393162393162,7616,11676,19292
"THYN1","M38",0.325805981056056,0.570668404903197,0.924988049876839,0.586580086580087,"M38",0.0612276206168311,0.38167224784371,0.0852676833454815,0.582393162393162,7616,11676,19292
"RAB15","M20",0.0053866883279987,0.0621167307266067,2.6192473086989,0.745670995670996,"M20",0.530564810980036,0.821460233025329,0.0167738243721074,0.528034188034188,14118.5,5172.5,19291
"RNF41","unassigned",0.0611827317154973,0.230764599399246,-2.80411178776729,0.646103896103896,"unassigned",0.239087321854721,0.628764923958584,-0.0803612842018483,0.549401709401709,11210.5,8080,19290.5
"OGFOD1","unassigned",0.0102437395448793,0.0861914803904665,-4.35100447994553,0.698051948051948,"unassigned",0.260678250964939,0.647716085485852,-0.0571159222261335,0.535042735042735,13118,6171.5,19289.5
"TAF3","unassigned",0.036344452018614,0.173838322332125,-3.24807800505857,0.655844155844156,"unassigned",0.479117505942819,0.793208629426237,-0.204111252946059,0.545811965811966,11681,7608.5,19289.5
"C2","M7",0.407558654652125,0.644918519016425,-0.466075133448113,0.568181818181818,"M7",0.0823352145385106,0.421804516640981,-0.0206711876598786,0.602222222222222,6235.5,13053.5,19289
